TysonZip,Address1,Address2,Style,Price,Beds,Baths,Sqft
72704,931 S Rupple Rd Unit 2,"Fayetteville, AR 72704",Other,3200,4,4.5,2032
72704,825 S Rupple Rd Unit 2,"Fayetteville, AR 72704",Other,3200,4,4.5,2032
72704,679 N Rupple Rd,"Fayetteville, AR 72704",House,1750,3,2.5,1850
72704,5809 Samantha St,"Fayetteville, AR 72704",Apartment,1395,2,1,1035
72704,1270 N Corsica Dr,"Fayetteville, AR 72704",Apartment,2250,4,4,2050
72704,940 S Amarillo Rd Unit 1,"Fayetteville, AR 72704",Townhome,3000,4,4.5,2000
72704,928 S Amarillo Rd Unit 2,"Fayetteville, AR 72704",Townhome,3000,4,4.5,2000
72704,943 S Rupple Rd Unit 2,"Fayetteville, AR 72704",Townhome,3000,4,4.5,2000
72704,956 S Amarillo Rd Unit 2,"Fayetteville, AR 72704",Townhome,3000,4,4.5,2000
72704,940 S Amarillo Rd Unit 2,"Fayetteville, AR 72704",Townhome,3000,4,4.5,2000
72704,928 S Amarillo Rd Unit 1,"Fayetteville, AR 72704",Townhome,3000,4,4.5,2000
72704,956 S Amarillo Rd Unit 1,"Fayetteville, AR 72704",Townhome,3000,4,4.5,2000
72704,779 S Amarillo Rd Unit 1,"Fayetteville, AR 72704",Townhome,3000,4,4.5,2000
72704,779 S Amarillo Rd Unit 2,"Fayetteville, AR 72704",Townhome,3000,4,4.5,2000
72704,4134 W Sardinia Way,"Fayetteville, AR 72704",Apartment,2250,4,4,2000
72704,3600 W Player Ln,"Fayetteville, AR 72704",Apartment,835,1,1,544
72704,3600 W Player Ln,"Fayetteville, AR 72704",Apartment,1100,2,2,1178
72704,6100 S Wilkerson St,"Fayetteville, AR 72704",Apartment,650,2,1,625
72704,6100 S Wilkerson St,"Fayetteville, AR 72704",Apartment,830,2,1,625
72704,3092 W Essex Dr,"Fayetteville, AR 72704",House,1300,2,2,912
72704,4828 W Croft Dr,"Fayetteville, AR 72704",House,1940,3,2,1556
72704,1939 N Batsford Dr,"Fayetteville, AR 72704",House,2100,4,2,1908
72704,712 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3.5,1777
76384,2600 15th St,"Vernon, TX 76384",House,400,Studio,,1186
76384,4125 Augusta St,"Vernon, TX 76384",Apartment,Contact For Price,1 - 3,1 - 2,605 - 996
76384,940-552-2442 4125 Augusta,"Vernon, TX 76384",Apartment,628,2,2,826
76384,940-552-2442 4125 Augusta,"Vernon, TX 76384",Apartment,758,3,2,996
08360,890 E Walnut Rd Apt 23,"Vineland, NJ 08360",Apartment,1700,2,2,1212
08360,890 E Walnut Rd Apt 35,"Vineland, NJ 08360",Apartment,1760,2,2,1212
08360,890 E Walnut Rd Apt 11,"Vineland, NJ 08360",Apartment,1775,2,2,1212
08360,890 E Walnut Rd Apt 46,"Vineland, NJ 08360",Apartment,1795,2,2,1212
08360,733 E Cherry St Unit 1,"Vineland, NJ 08360",Condo,1400,2,1,654
08360,890 E Walnut Rd Apt 22,"Vineland, NJ 08360",Apartment,1560,1,1,663
08360,890 E Walnut Rd Apt 38,"Vineland, NJ 08360",Apartment,1560,1,1,663
08360,890 E Walnut Rd Apt 10,"Vineland, NJ 08360",Apartment,1735,2,2,1097
08360,890 E Walnut Rd Apt 63,"Vineland, NJ 08360",Apartment,1905,2,2,1212
08360,890 E Walnut Rd Apt 93,"Vineland, NJ 08360",Apartment,1870,2,2,1097
08360,890 E Walnut Rd Apt 65,"Vineland, NJ 08360",Apartment,2015,2,2,1212
08360,890 E Walnut Rd Apt 17,"Vineland, NJ 08360",Apartment,1805,1,1,663
08360,629 E Montrose St,"Vineland, NJ 08360",Apartment,1100,1,1,
08360,1117 E Landis Ave,"Vineland, NJ 08360",Townhome,1950,2,2.5,2093
08360,211 S East Ave,"Vineland, NJ 08360",Apartment,1700,3,1,
48091,4385 Frazho Rd,"Warren, MI 48091",Apartment,923,1,1,700
48091,4385 Frazho Rd,"Warren, MI 48091",Apartment,1050,2,1,700
48091,7544 Lozier Ave,"Warren, MI 48091",House,1250,2,1,
48091,7103 Jackson Ave,"Warren, MI 48091",House,1100,2,1,800
48091,1944 Garrick Ave,"Warren, MI 48091",House,975,3,1,944
48091,7554 Orchard Ave,"Warren, MI 48091",House,1275,3,1,1008
48091,21769 Ira Blvd,"Warren, MI 48091",House,1550,4,1,1200
48091,26520 Thomas St,"Warren, MI 48091",House,2000,4,2,1600
48091,3144 Bart Ave,"Macomb, MI 48091",House,1200,2,1,820
48091,21012 Blackmar Ave,"Warren, MI 48091",House,1550,3,1.5,900
48091,20740 Bartholomaei Ave,"Warren, MI 48091",House,1600,5,2,1820
48091,7209 Toepfer Rd,"Warren, MI 48091",House,975,2,1,1129
48091,6174 Engleman Ave,"Warren, MI 48091",House,1800,4,2.5,1251
48091,23925 Eureka Ave,"Warren, MI 48091",House,1600,3,2,1820
48091,3644 Alvina Ave,"Warren, MI 48091",House,1300,3,1.5,1100
48091,3358 Poplar Ave,"Warren, MI 48091",House,1400,3,1,1327
48091,3616 Wasmund Ave,"Warren, MI 48091",Apartment,825,2,1,
48091,26636 Ryan Rd,"Warren, MI 48091",Apartment,875,1,1,700
48091,2095 Waltz Ave,"Warren, MI 48091",House,1400,3,1,864
48091,21052 Syracuse Ave,"Warren, MI 48091",House,1350,3,1,960
48091,1935 Jarvis Ave Unit 2,"Warren, MI 48091",Apartment,825,1,1,500
48091,21044 Syracuse Ave,"Warren, MI 48091",House,1250,3,1,950
48091,21516 Dequindre Rd,"Warren, MI 48091",Apartment,770,1,1,725
48091,21516 Dequindre Rd,"Warren, MI 48091",Apartment,900,2,1,950
50703,500-514 Pine St,"Waterloo, IA 50703",Apartment,700,2,1,608 - 1216
50703,500-514 Pine St,"Waterloo, IA 50703",Apartment,775,2,1,608 - 1216
50703,76 Mulberry St,"Waterloo, IA 50703",Apartment,500,1,1,
50703,76 Mulberry St,"Waterloo, IA 50703",Apartment,675,2,1,
50703,321 E 1st St,"Waterloo, IA 50703",Apartment,575,1,1,645
50703,1322 Northey St,"Waterloo, IA 50703",House,1600,5,2,1800
50703,405 W Donald St,"Waterloo, IA 50703",Apartment,750,2,1,750
50703,405 W Donald St,"Waterloo, IA 50703",Apartment,850,3,1,960
50703,230 Polk St,"Waterloo, IA 50703",House,725,3,1,992
50703,913 Dawson St,"Waterloo, IA 50703",House,750,3,1,
50703,427 Boston Ave,"Waterloo, IA 50703",House,650,2,1,640
50703,259 Madison St,"Waterloo, IA 50703",House,750,2,1,816
50703,223 Madison St,"Waterloo, IA 50703",House,750,2,1,816
50703,609 Leonard Ave,"Waterloo, IA 50703",House,725,1,1,628
50703,645 Wyoming St,"Waterloo, IA 50703",House,595,1,1,480
50703,538 Conger St,"Waterloo, IA 50703",House,595,1,1,756
50703,506 Fowler St,"Waterloo, IA 50703",House,725,2,1.5,1047
50703,52 1/2 Franklin St,"Waterloo, IA 50703",House,525,1,1,718
50703,314 Lester St Apt 1,"Waterloo, IA 50703",House,425,1,1,
50703,628 Sycamore St # 2,"Waterloo, IA 50703",Condo,1400,2,2,
50703,628 Sycamore St # 1,"Waterloo, IA 50703",Condo,1400,2,2,
50703,309 Franklin St,"Waterloo, IA 50703",Apartment,630,2,1,
50703,924 Sycamore St Apt 1,"Waterloo, IA 50703",Apartment,1225,2,2,1054
50703,401 E 1st St Unit C,"Waterloo, IA 50703",Duplex/Triplex,700,2,1,620
50703,202 Independence Ave Unit 202,"Waterloo, IA 50703",Townhome,725,2,1,690
50703,310 E 2nd St,"Waterloo, IA 50703",Apartment,550,1,1,400
50703,310 E 2nd St,"Waterloo, IA 50703",Apartment,600,1,1,400
50703,204 Independence Ave Unit 1,"Waterloo, IA 50703",Townhome,725,2,1,690
50703,1109 Sycamore St,"Waterloo, IA 50703",Apartment,525,1,1,
50703,202 Irving St Unit 202,"Waterloo, IA 50703",Townhome,725,2,1,710
50703,200 Independence Ave SE Unit 200,"Waterloo, IA 50703",Apartment,725,2,1,660
50703,218 Mulberry St Unit 2,"Waterloo, IA 50703",Duplex/Triplex,625,2,1,640
50703,325 E Park Ave,"Waterloo, IA 50703",Apartment,1095,Studio,1,425
50703,325 E Park Ave,"Waterloo, IA 50703",Apartment,1400,1,1,649
50703,520 Lafayette St Apt A,"Waterloo, IA 50703",Apartment,750,2,1,800
50703,410 E 1st St Unit B,"Waterloo, IA 50703",Duplex/Triplex,625,1,1,650
50703,218 Mulberry St Unit 1,"Waterloo, IA 50703",Duplex/Triplex,750,2,1,620
68462,8801 Holdrege St,"Lincoln, NE 68505",Apartment,1005,Studio,1,539
68462,8801 Holdrege St,"Lincoln, NE 68505",Apartment,1975,2,2,1221
68462,8430 Fremont St,"Lincoln, NE 68507",Apartment,1215,1,1,682
68462,8430 Fremont St,"Lincoln, NE 68507",Apartment,2165,3,2,1418
68462,3117 N 90th St,"Lincoln, NE 68507",House,2400,4,4,2000
68462,88th and Holdrege,"Lincoln, NE 68505",Apartment,2450,4,3.5,1738
68462,8600 Leighton Ave,"Lincoln, NE 68507",Apartment,720,1,1,770
68462,8600 Leighton Ave,"Lincoln, NE 68507",Apartment,950,3,2,1307
28697,734 S Recreation Rd,"Wilkesboro, NC 28697",House,1650,3,2,2043
49464,8339 Roxburo St,"Zeeland, MI 49464",Apartment,2600,2,2,1127 - 1620
49464,231 Michigan St,"Zeeland, MI 49464",House,2800,4,2,2146
