TysonZip,Address1,Address2,Style,Price,Beds,Baths,Sqft,City,State,Zip
76180,7731 N College Cir # 7703A,"North Richland Hills, TX 76180",Apartment,1467,2,2,1067.0,North Richland Hills,TX,76180
76180,7731 N College Cir # 7730D,"North Richland Hills, TX 76180",Apartment,1495,2,2,1067.0,North Richland Hills,TX,76180
76180,7731 N College Cir # 7721B,"North Richland Hills, TX 76180",Apartment,1515,2,2,1067.0,North Richland Hills,TX,76180
76180,7731 N College Cir # 7703D,"North Richland Hills, TX 76180",Apartment,1597,2,2,1067.0,North Richland Hills,TX,76180
76180,6715 Buenos Aires Dr # 2047,"North Richland Hills, TX 76180",Apartment,1129,1,1,660.0,North Richland Hills,TX,76180
76180,6715 Buenos Aires Dr # 2033,"North Richland Hills, TX 76180",Apartment,1139,1,1,660.0,North Richland Hills,TX,76180
76180,6424 Iron Horse Blvd # 05L,"North Richland Hills, TX 76180",Apartment,1465,1,1,700.0,North Richland Hills,TX,76180
76180,5512 Lewis Ct Apt D,"North Richland Hills, TX 76180",Townhome,1275,2,2.5,1128.0,North Richland Hills,TX,76180
76180,6424 Iron Horse Blvd # 05P,"North Richland Hills, TX 76180",Apartment,1645,1,1,700.0,North Richland Hills,TX,76180
76180,6424 Iron Horse Blvd # 21M,"North Richland Hills, TX 76180",Apartment,1663,1,1,700.0,North Richland Hills,TX,76180
76180,6100 Ashbury St # 5303,"North Richland Hills, TX 76180",Apartment,1442,1,1,726.0,North Richland Hills,TX,76180
76180,6100 Ashbury St # 7205,"North Richland Hills, TX 76180",Apartment,1465,1,1,726.0,North Richland Hills,TX,76180
76180,6100 Ashbury St Apt 2303,"North Richland Hills, TX 76180",Apartment,1645,1,1,726.0,North Richland Hills,TX,76180
76180,6100 Ashbury St Apt 3317,"North Richland Hills, TX 76180",Apartment,1645,1,1,726.0,North Richland Hills,TX,76180
76180,6100 Ashbury St # 7213,"North Richland Hills, TX 76180",Apartment,1645,1,1,726.0,North Richland Hills,TX,76180
76180,6100 Ashbury St Apt 2102,"North Richland Hills, TX 76180",Apartment,1663,1,1,726.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-2076,"North Richland Hills, TX 76180",Apartment,1134,1,1,680.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-2045,"North Richland Hills, TX 76180",Apartment,1134,1,1,680.0,North Richland Hills,TX,76180
76180,6100 Ashbury St # 7202,"North Richland Hills, TX 76180",Apartment,1870,1,1,784.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-2019,"North Richland Hills, TX 76180",Apartment,999,1,1,529.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 2-1503,"North Richland Hills, TX 76180",Apartment,1068,1,1,568.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 2-1903,"North Richland Hills, TX 76180",Apartment,1075,1,1,568.0,North Richland Hills,TX,76180
76180,6100 Ashbury St # 7304,"North Richland Hills, TX 76180",Apartment,1901,1,1,784.0,North Richland Hills,TX,76180
76180,6100 Ashbury St Apt 3204,"North Richland Hills, TX 76180",Apartment,1902,1,1,784.0,North Richland Hills,TX,76180
76180,7731 N College Cir # 7729D,"North Richland Hills, TX 76180",Apartment,1099,1,1,727.0,North Richland Hills,TX,76180
76180,7731 N College Cir # 7766B,"North Richland Hills, TX 76180",Apartment,1119,1,1,727.0,North Richland Hills,TX,76180
76180,7731 N College Cir # 7764C,"North Richland Hills, TX 76180",Apartment,1184,1,1,727.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-1134,"North Richland Hills, TX 76180",Apartment,1312,2,1,933.0,North Richland Hills,TX,76180
76180,7731 N College Cir # 7718D,"North Richland Hills, TX 76180",Apartment,1587,2,2,1067.0,North Richland Hills,TX,76180
76180,6021 Parker Blvd,"North Richland Hills, TX 76180",Condo/Townhome,1343,1,1,702.0,North Richland Hills,TX,76180
76180,6021 Parker Blvd,"North Richland Hills, TX 76180",Condo/Townhome,2541,3,2,1300.0,North Richland Hills,TX,76180
76180,6100 Ashbury St Apt 2201,"North Richland Hills, TX 76180",Apartment,1780,3,2,1389.0,North Richland Hills,TX,76180
76180,6100 Ashbury St # 9318,"North Richland Hills, TX 76180",Apartment,1811,3,2,1389.0,North Richland Hills,TX,76180
76180,7731 N College Cir # 7704D,"North Richland Hills, TX 76180",Apartment,1799,3,2,1340.0,North Richland Hills,TX,76180
76180,8500 Harwood Rd,"North Richland Hills, TX 76180",Condo/Townhome,1132,1,1,700.0,North Richland Hills,TX,76180
76180,8500 Harwood Rd,"North Richland Hills, TX 76180",Condo/Townhome,1847,3,2,1135.0,North Richland Hills,TX,76180
76180,6654 Jannie St,"North Richland Hills, TX 76180",House,1800,3,1,1324.0,North Richland Hills,TX,76180
76180,6715 Buenos Aires Dr # 2079,"North Richland Hills, TX 76180",Apartment,1476,2,2,950.0,North Richland Hills,TX,76180
76180,6715 Buenos Aires Dr # 2051,"North Richland Hills, TX 76180",Apartment,1477,2,2,950.0,North Richland Hills,TX,76180
76180,6424 Iron Horse Blvd # 22A,"North Richland Hills, TX 76180",Apartment,1870,2,2,884.0,North Richland Hills,TX,76180
76180,6424 Iron Horse Blvd # 12B,"North Richland Hills, TX 76180",Apartment,1901,2,2,884.0,North Richland Hills,TX,76180
76180,6424 Iron Horse Blvd # 16H,"North Richland Hills, TX 76180",Apartment,1902,2,2,884.0,North Richland Hills,TX,76180
76180,6424 Iron Horse Blvd # 07G,"North Richland Hills, TX 76180",Apartment,1645,1,1,564.0,North Richland Hills,TX,76180
76180,6100 Ashbury St # 9207,"North Richland Hills, TX 76180",Apartment,1748,2,2,1131.0,North Richland Hills,TX,76180
76180,6100 Ashbury St # 9304,"North Richland Hills, TX 76180",Apartment,1870,2,2,1082.0,North Richland Hills,TX,76180
76180,6100 Ashbury St # 4306,"North Richland Hills, TX 76180",Apartment,1872,2,2,1082.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-2101,"North Richland Hills, TX 76180",Apartment,1720,2,2,1146.0,North Richland Hills,TX,76180
76180,6715 Buenos Aires Dr # 2021,"North Richland Hills, TX 76180",Apartment,1319,2,1,855.0,North Richland Hills,TX,76180
76180,6715 Buenos Aires Dr # 1107,"North Richland Hills, TX 76180",Apartment,1392,2,1,855.0,North Richland Hills,TX,76180
76180,6715 Buenos Aires Dr # 1012,"North Richland Hills, TX 76180",Apartment,1402,2,1,855.0,North Richland Hills,TX,76180
76180,6715 Buenos Aires Dr # 1015,"North Richland Hills, TX 76180",Apartment,1434,2,1,855.0,North Richland Hills,TX,76180
76180,6715 Buenos Aires Dr # 1008,"North Richland Hills, TX 76180",Apartment,1490,2,1,855.0,North Richland Hills,TX,76180
76180,5548 Crawford Dr,"North Richland Hills, TX 76180",Townhome,2500,3,2.5,1773.0,North Richland Hills,TX,76180
76180,7731 N College Cir,"North Richland Hills, TX 76180",Apartment,1074,Studio,1,727.0,North Richland Hills,TX,76180
76180,7731 N College Cir,"North Richland Hills, TX 76180",Apartment,1649,3,2,1340.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-1112,"North Richland Hills, TX 76180",Apartment,1469,2,1,933.0,North Richland Hills,TX,76180
76180,8500 Harwood Rd N,"North Richland Hills, TX 76180",Apartment,1055,1,1,700.0,North Richland Hills,TX,76180
76180,8500 Harwood Rd N,"North Richland Hills, TX 76180",Apartment,1470,2,2,952.0,North Richland Hills,TX,76180
76180,8921 Grand Ave,"North Richland Hills, TX 76180",Townhome,2975,2,2.5,1882.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr,"North Richland Hills, TX 76180",Apartment,911,1,1,529.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr,"North Richland Hills, TX 76180",Apartment,1557,2,2,1261.0,North Richland Hills,TX,76180
76180,7731 N College Cir # 7700B,"North Richland Hills, TX 76180",Apartment,2044,3,2,1340.0,North Richland Hills,TX,76180
76180,5521 Davis Blvd,"North Richland Hills, TX 76180",Apartment,1221,1,1,719.0,North Richland Hills,TX,76180
76180,5521 Davis Blvd,"North Richland Hills, TX 76180",Apartment,1834,3,1.5,1132.0,North Richland Hills,TX,76180
76180,4349 Union St,"North Richland Hills, TX 76180",Townhome,2650,3,2.5,1673.0,North Richland Hills,TX,76180
76180,4433 Union St,"North Richland Hills, TX 76180",Townhome,2650,3,2.5,1673.0,North Richland Hills,TX,76180
76180,8515 Boulevard 26,"North Richland Hills, TX 76180",Apartment,1740,2,2,1013.0,North Richland Hills,TX,76180
76180,8515 Boulevard 26,"North Richland Hills, TX 76180",Apartment,2485,4,2,1407.0,North Richland Hills,TX,76180
76180,4909 Wyoming Trl,"North Richland Hills, TX 76180",House,2245,3,2,,North Richland Hills,TX,76180
76180,5105 Abby Dr,"North Richland Hills, TX 76180",House,1950,3,2,1469.0,North Richland Hills,TX,76180
76180,5312 Susan Lee Ln,"North Richland Hills, TX 76180",House,2100,3,2,1796.0,North Richland Hills,TX,76180
76180,7505 Deaver Dr,"North Richland Hills, TX 76180",House,1975,3,2,1256.0,North Richland Hills,TX,76180
76180,5544 Kilmer Dr,"North Richland Hills, TX 76180",Townhome,2600,4,3,1874.0,North Richland Hills,TX,76180
76180,7328 Parkside Place Dr,"North Richland Hills, TX 76180",House,2795,3,2,1884.0,North Richland Hills,TX,76180
76180,5568 Kilmer Dr,"North Richland Hills, TX 76180",Townhome,2795,4,3,2178.0,North Richland Hills,TX,76180
76180,7360 Parkside Place Dr,"North Richland Hills, TX 76180",House,2865,3,2,1897.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-1113,"North Richland Hills, TX 76180",Apartment,1160,1,1,983.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 3-0112,"North Richland Hills, TX 76180",Apartment,1151,1,1,909.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-1027,"North Richland Hills, TX 76180",Apartment,1293,1,1,983.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 2-0602,"North Richland Hills, TX 76180",Apartment,1396,1,1,1064.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 2-0902,"North Richland Hills, TX 76180",Apartment,1421,1,1,1064.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 3-0160,"North Richland Hills, TX 76180",Apartment,1052,1,1,752.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 2-1301,"North Richland Hills, TX 76180",Apartment,1221,1,1,874.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 2-0504,"North Richland Hills, TX 76180",Apartment,1700,2,2,1261.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 2-0505,"North Richland Hills, TX 76180",Apartment,1743,2,2,1261.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-1009,"North Richland Hills, TX 76180",Apartment,1613,2,2,1146.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-1100,"North Richland Hills, TX 76180",Apartment,1663,2,2,1146.0,North Richland Hills,TX,76180
76180,7731 N College Cir # 7718A,"North Richland Hills, TX 76180",Apartment,1457,2,2,1067.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 2-1805,"North Richland Hills, TX 76180",Apartment,1885,2,2,1261.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 2-2303,"North Richland Hills, TX 76180",Apartment,1885,2,2,1261.0,North Richland Hills,TX,76180
76180,7731 N College Cir # 7756B,"North Richland Hills, TX 76180",Apartment,1475,2,2,1067.0,North Richland Hills,TX,76180
76180,6715 Buenos Aires Dr # 2080,"North Richland Hills, TX 76180",Apartment,1109,1,1,660.0,North Richland Hills,TX,76180
76180,6715 Buenos Aires Dr # 2068,"North Richland Hills, TX 76180",Apartment,1129,1,1,660.0,North Richland Hills,TX,76180
76180,6424 Iron Horse Blvd # 04J,"North Richland Hills, TX 76180",Apartment,1400,1,1,700.0,North Richland Hills,TX,76180
76180,6424 Iron Horse Blvd # 01N,"North Richland Hills, TX 76180",Apartment,1442,1,1,700.0,North Richland Hills,TX,76180
76180,6715 Buenos Aires Dr # 2092,"North Richland Hills, TX 76180",Apartment,1410,2,1,950.0,North Richland Hills,TX,76180
76180,6424 Iron Horse Blvd # 02J,"North Richland Hills, TX 76180",Apartment,1633,1,1,700.0,North Richland Hills,TX,76180
76180,6424 Iron Horse Blvd # 03H,"North Richland Hills, TX 76180",Apartment,1645,1,1,700.0,North Richland Hills,TX,76180
76180,6100 Ashbury St # 7110,"North Richland Hills, TX 76180",Apartment,1400,1,1,726.0,North Richland Hills,TX,76180
76180,6100 Ashbury St # 7103,"North Richland Hills, TX 76180",Apartment,1633,1,1,726.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 2-2208,"North Richland Hills, TX 76180",Apartment,1320,1,1,874.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-2044,"North Richland Hills, TX 76180",Apartment,1134,1,1,680.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-2047,"North Richland Hills, TX 76180",Apartment,1134,1,1,680.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-2060,"North Richland Hills, TX 76180",Apartment,1134,1,1,680.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 2-2205,"North Richland Hills, TX 76180",Apartment,1167,1,1,698.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 2-0703,"North Richland Hills, TX 76180",Apartment,1167,1,1,698.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 3-0463,"North Richland Hills, TX 76180",Apartment,1234,1,1,752.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-1084,"North Richland Hills, TX 76180",Apartment,1152,1,1,680.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 3-0375,"North Richland Hills, TX 76180",Apartment,1257,1,1,752.0,North Richland Hills,TX,76180
76180,6100 Ashbury St # 9313,"North Richland Hills, TX 76180",Apartment,1901,1,1,784.0,North Richland Hills,TX,76180
76180,7731 N College Cir # 7707B,"North Richland Hills, TX 76180",Apartment,1119,1,1,727.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 2-1106,"North Richland Hills, TX 76180",Apartment,1157,1,1,568.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 2-0507,"North Richland Hills, TX 76180",Apartment,1548,2,1,1138.0,North Richland Hills,TX,76180
76180,6100 Ashbury St Apt 3206,"North Richland Hills, TX 76180",Apartment,1748,2,2,1082.0,North Richland Hills,TX,76180
76180,6100 Ashbury St # 8205,"North Richland Hills, TX 76180",Apartment,1811,2,2,1131.0,North Richland Hills,TX,76180
76180,6100 Ashbury St # 6206,"North Richland Hills, TX 76180",Apartment,1836,2,2,1131.0,North Richland Hills,TX,76180
76180,6100 Ashbury St # 9217,"North Richland Hills, TX 76180",Apartment,1780,2,2,1082.0,North Richland Hills,TX,76180
76180,6100 Ashbury St # 5206,"North Richland Hills, TX 76180",Apartment,1872,2,2,1131.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-2104,"North Richland Hills, TX 76180",Apartment,1720,2,2,1146.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-2003,"North Richland Hills, TX 76180",Apartment,1720,2,2,1146.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-1098,"North Richland Hills, TX 76180",Apartment,1738,2,2,1146.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-1107,"North Richland Hills, TX 76180",Apartment,1738,2,2,1146.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-1008,"North Richland Hills, TX 76180",Apartment,1738,2,2,1146.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-2091,"North Richland Hills, TX 76180",Apartment,1745,2,2,1146.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 1-2097,"North Richland Hills, TX 76180",Apartment,1745,2,2,1146.0,North Richland Hills,TX,76180
76180,7731 N College Cir # 7720B,"North Richland Hills, TX 76180",Apartment,1607,2,2,1067.0,North Richland Hills,TX,76180
76180,6433 Iron Horse Blvd,"North Richland Hills, TX 76180",Townhome,2549,3,2.5,1665.0,North Richland Hills,TX,76180
76180,6424 Iron Horse Blvd # 10F,"North Richland Hills, TX 76180",Apartment,1901,2,1,850.0,North Richland Hills,TX,76180
76180,1601 Weyland Dr # 3-0124,"North Richland Hills, TX 76180",Apartment,1524,2,1,933.0,North Richland Hills,TX,76180
38261,811 W Reelfoot Ave Lot 1,"Union City, TN 38261",House,500,Studio,1,,Union City,TN,38261
38261,811 W Reelfoot Ave Lot 1,"Union City, TN 38261",House,1000,3,1,,Union City,TN,38261
38261,1732 Stone St,"Union City, TN 38261",Apartment,725,1,1,648.0,Union City,TN,38261
38261,1732 Stone St,"Union City, TN 38261",Apartment,900,3,2,1150.0,Union City,TN,38261
68137,5410 S 111th Plz,"Omaha, NE 68137",Apartment,1089,1,1,780.0,Omaha,NE,68137
68137,5410 S 111th Plz,"Omaha, NE 68137",Apartment,1478,2,2,1110.0,Omaha,NE,68137
68137,6855 S 118th St,"Omaha, NE 68137",Apartment,1740,Studio,1,300.0,Omaha,NE,68137
68137,14536 L St,"Omaha, NE 68137",House,1650,3,1,1088.0,Omaha,NE,68137
68137,12775 Woodcrest Plz,"Omaha, NE 68137",Apartment,925,1,1,750.0,Omaha,NE,68137
68137,12775 Woodcrest Plz,"Omaha, NE 68137",Apartment,1095,2,1,1100.0,Omaha,NE,68137
68137,11224 Roxbury Dr Unit 2,"Omaha, NE 68137",Duplex/Triplex,1300,2,1,808.0,Omaha,NE,68137
68137,12230 Anne St,"Omaha, NE 68137",Apartment,895,1,1,650.0,Omaha,NE,68137
68137,12230 Anne St,"Omaha, NE 68137",Apartment,955,2,1,850.0,Omaha,NE,68137
68137,5517 S 151st St,"Omaha, NE 68137",House,2200,4,3.5,1872.0,Omaha,NE,68137
68137,12727 Woodcrest Plz,"Omaha, NE 68137",Condo,2500,3,2,1508.0,Omaha,NE,68137
68137,4859 S 132nd Ave,"Omaha, NE 68137",Apartment,985,2,1,850.0,Omaha,NE,68137
68137,6816 S 137th Plz,"Omaha, NE 68137",Apartment,775,1,1,670.0,Omaha,NE,68137
68137,6816 S 137th Plz,"Omaha, NE 68137",Apartment,1200,3,2,1127.0,Omaha,NE,68137
68137,11207 Roxbury Dr Unit 2,"Omaha, NE 68137",Duplex/Triplex,1650,2,1.5,1242.0,Omaha,NE,68137
68137,11025 M St,"Omaha, NE 68137",Apartment,885,Studio,1,565.0,Omaha,NE,68137
68137,11025 M St,"Omaha, NE 68137",Apartment,1460,2,2,1143.0,Omaha,NE,68137
68137,6605 S 135th St,"Omaha, NE 68137",House,2600,4,3,1850.0,Omaha,NE,68137
68137,10985 Roxbury Plz,"Omaha, NE 68137",Apartment,850,1,1,725.0,Omaha,NE,68137
68137,10985 Roxbury Plz,"Omaha, NE 68137",Apartment,1050,2,2,1075.0,Omaha,NE,68137
68137,15363 Holmes Plz,"Omaha, NE 68137",Apartment,1285,1,1,800.0,Omaha,NE,68137
68137,15363 Holmes Plz,"Omaha, NE 68137",Apartment,1790,2,2,1100.0,Omaha,NE,68137
50220,1402 Willis Ave Apt 5,"Perry, IA 50220",House,695,2,1,675.0,Perry,IA,50220
50220,1402 Willis Ave Apt 7,"Perry, IA 50220",House,625,1,1,400.0,Perry,IA,50220
50220,1402 Willis Ave Apt 2,"Perry, IA 50220",Condo,800,3,1,1114.0,Perry,IA,50220
71602,2601 N Hutchinson St,"White Hall, AR 71602",Apartment,550,1,1,5040.0,White Hall,AR,71602
71602,4107 W 5th Ave,"Pine Bluff, AR 71602",House,950,3,1,1034.0,Pine Bluff,AR,71602
71602,1002 N Hemlock St,"Pine Bluff, AR 71602",Apartment,475,1,1,,Pine Bluff,AR,71602
04102,19 Presnell St,"Portland, ME 04102",House,2750,3,2,1320.0,Portland,ME,04102
04102,44 Stevens Ave Unit 2,"Portland, ME 04102",Condo,2275,2,1,,Portland,ME,04102
04102,27 Tyng St,"Portland, ME 04102",Townhome,2926,3,2.5,2200.0,Portland,ME,04102
04102,243 Spring St,"Portland, ME 04102",House,3000,2,1,,Portland,ME,04102
04102,31 Frederic St Apt 3,"Portland, ME 04102",Apartment,1782,1,1,620.0,Portland,ME,04102
04102,216 Brighton Ave,"Portland, ME 04102",Apartment,1500,1,1,445.0,Portland,ME,04102
04102,83 Four Winds Rd,"Portland, ME 04102",House,2900,3,2,1747.0,Portland,ME,04102
04102,812 Congress St Apt 1,"Portland, ME 04102",Apartment,1800,1,1,525.0,Portland,ME,04102
30161,20 Chateau Dr SE,"Rome, GA 30161",Apartment,1025,Studio,1,380.0,Rome,GA,30161
30161,2522 Callier Springs Rd SE,"Rome, GA 30161",Apartment,1150,1,1,708.0,Rome,GA,30161
30161,2522 Callier Springs Rd SE,"Rome, GA 30161",Apartment,1250,3,2,1134.0,Rome,GA,30161
30161,8 Thomas Rd NE,"Rome, GA 30161",House,895,2,2,,Rome,GA,30161
30161,100 Couper St NE,"Rome, GA 30161",House,1950,4,3,2650.0,Rome,GA,30161
30161,303 Strand St SW,"Rome, GA 30161",House,1100,2,1,816.0,Rome,GA,30161
30161,511 E 3rd St,"Rome, GA 30161",House,1950,2,2,1546.0,Rome,GA,30161
30161,80 2nd Shannon St,"Rome, GA 30161",House,995,2,1,1234.0,Rome,GA,30161
30161,27 Willingham St SW,"Rome, GA 30161",House,1500,4,2,,Rome,GA,30161
30161,26 Stevens St NE,"Rome, GA 30161",House,1300,3,1,,Rome,GA,30161
30161,200 E 12th St SW,"Rome, GA 30161",House,900,2,1,,Rome,GA,30161
30161,202 E 12th St SW,"Rome, GA 30161",House,900,2,1,,Rome,GA,30161
30161,24 Coventry Dr SE,"Rome, GA 30161",House,2795,4,3.5,3152.0,Rome,GA,30161
30161,513 Wilson Ave SW,"Rome, GA 30161",House,1200,3,1,,Rome,GA,30161
30161,1211 Spring Creek St SW Unit A,"Rome, GA 30161",Other,1200,2,1,,Rome,GA,30161
30161,304-B Pearl St,"Rome, GA 30161",Apartment,775,1,1,,Rome,GA,30161
30161,91 Dodd Blvd SE,"Rome, GA 30161",Townhome,1195,2,2.5,1218.0,Rome,GA,30161
30161,1211 Spring Creek St SW Unit B,"Rome, GA 30161",Duplex/Triplex,1200,2,1,950.0,Rome,GA,30161
30161,71 Vocational Dr SW,"Rome, GA 30161",Townhome,1450,3,2,1638.0,Rome,GA,30161
30161,21 Chateau Dr SE,"Rome, GA 30161",Apartment,775,1,1,316.0,Rome,GA,30161
35077,5325 County Road 38,"Hanceville, AL 35077",House,800,1,1,1000.0,Hanceville,AL,35077
35077,1556 County Road 616,"Hanceville, AL 35077",House,1375,3,2,1176.0,Hanceville,AL,35077
94580,16201 Hesperian Blvd,"San Lorenzo, CA 94580",Apartment,1925,1,1,,San Lorenzo,CA,94580
94580,16201 Hesperian Blvd,"San Lorenzo, CA 94580",Apartment,2350,2,1,,San Lorenzo,CA,94580
94580,16183 Ashland Ave,"Ashland, CA 94580",Apartment,2195,1,1,592.0,Ashland,CA,94580
94580,16183 Ashland Ave,"Ashland, CA 94580",Apartment,2695,3,1,1003.0,Ashland,CA,94580
94580,969-979 Elgin St,"San Lorenzo, CA 94580",Apartment,2795,2,1,1056.0,San Lorenzo,CA,94580
94580,969-979 Elgin St,"San Lorenzo, CA 94580",Apartment,2845,2,1,1056.0,San Lorenzo,CA,94580
94580,1992 Bandoni Ave,"San Lorenzo, CA 94580",House,3960,4,2,1840.0,San Lorenzo,CA,94580
94580,112 Loma Verde Dr,"San Lorenzo, CA 94580",Townhome,2900,2,2,1064.0,San Lorenzo,CA,94580
94580,15700 Washington Ave,"San Lorenzo, CA 94580",Apartment,2650,2,1,700.0,San Lorenzo,CA,94580
94580,969 Elgin St,"Ashland, CA 94580",Apartment,2795,2,1,1056.0,Ashland,CA,94580
94580,103 E Lewelling Blvd Apt 2,"San Lorenzo, CA 94580",Apartment,2400,2,2,780.0,San Lorenzo,CA,94580
65301,1604 S Brown Ave Unit 1604,"Sedalia, MO 65301",House,975,2,1,1080.0,Sedalia,MO,65301
65301,1602 S Brown Ave,"Sedalia, MO 65301",Duplex/Triplex,975,2,1,1080.0,Sedalia,MO,65301
65301,1722 S Grand Ave,"Sedalia, MO 65301",House,1195,2,1,1000.0,Sedalia,MO,65301
65301,108 W Pacific St Apt 303,"Sedalia, MO 65301",House,1795,2,2,1218.0,Sedalia,MO,65301
78155,1111 State Highway 123 Byp N,"Seguin, TX 78155",Apartment,1225,Studio,1,400.0,Seguin,TX,78155
78155,1111 State Highway 123 Byp N,"Seguin, TX 78155",Apartment,1500,2,2,954.0,Seguin,TX,78155
78155,1439 Barnes Dr,"Seguin, TX 78155",Apartment,1029,Studio,1,552.0,Seguin,TX,78155
78155,1439 Barnes Dr,"Seguin, TX 78155",Apartment,1342,3,2,1050.0,Seguin,TX,78155
78155,502 N Heideke St,"Seguin, TX 78155",House,1200,2,1,728.0,Seguin,TX,78155
78155,1600 Nolte Farms Dr,"Seguin, TX 78155",House,1550,3,2,1442.0,Seguin,TX,78155
78155,5816 Antonio Pl,"Seguin, TX 78155",House,1825,3,2,1440.0,Seguin,TX,78155
78155,5902 Antonio Pl,"Seguin, TX 78155",House,1825,3,2,1266.0,Seguin,TX,78155
78155,907 Liberty Ave,"Seguin, TX 78155",House,1495,3,2,1090.0,Seguin,TX,78155
78155,728 Newton Ave,"Seguin, TX 78155",House,1595,3,2,1298.0,Seguin,TX,78155
78155,812 Williams St,"Seguin, TX 78155",House,1595,3,2,1298.0,Seguin,TX,78155
78155,215 Garcia St,"Seguin, TX 78155",House,1650,3,2,1298.0,Seguin,TX,78155
78155,508 Pitts St,"Seguin, TX 78155",House,1399,3,1,973.0,Seguin,TX,78155
78155,636 Grayson Ln,"Seguin, TX 78155",House,1625,3,2,1344.0,Seguin,TX,78155
78155,629 Ashers Pl,"Seguin, TX 78155",House,1525,3,2,1347.0,Seguin,TX,78155
78155,5819 Antonio Pl,"Seguin, TX 78155",House,2190,4,2,1618.0,Seguin,TX,78155
78155,1335 Canary Ln,"Seguin, TX 78155",House,2150,4,2,2270.0,Seguin,TX,78155
78155,5835 Antonio Pl,"Seguin, TX 78155",House,1970,4,2,1627.0,Seguin,TX,78155
78155,5914 Antonio Pl,"Seguin, TX 78155",House,1970,4,2,1627.0,Seguin,TX,78155
78155,5828 Antonio Pl,"Seguin, TX 78155",House,1970,4,2,1627.0,Seguin,TX,78155
78155,5906 Antonio Pl,"Seguin, TX 78155",House,1970,4,2,1627.0,Seguin,TX,78155
78155,813 Zunker St,"Seguin, TX 78155",House,1425,2,2,,Seguin,TX,78155
78155,344 Desert Willow,"Seguin, TX 78155",House,1950,4,2,1796.0,Seguin,TX,78155
78155,864R Armadillo Dr,"Seguin, TX 78155",House,2280,4,2,1680.0,Seguin,TX,78155
78155,331 W Nolte St,"Seguin, TX 78155",House,2695,4,2,2435.0,Seguin,TX,78155
78155,440 Sunrise Park,"Seguin, TX 78155",House,2595,4,2,2898.0,Seguin,TX,78155
78155,838 Saint James,"Seguin, TX 78155",House,2095,4,2,,Seguin,TX,78155
78155,721 Peak Pl,"Seguin, TX 78155",House,2199,3,2.5,2210.0,Seguin,TX,78155
78155,5832 Antonio Pl,"Seguin, TX 78155",House,2150,3,2,1440.0,Seguin,TX,78155
78155,3412 Scott Cir,"Seguin, TX 78155",House,1695,3,2,1372.0,Seguin,TX,78155
78155,1143 Magnolia St Unit B,"Seguin, TX 78155",House,1395,3,2,876.0,Seguin,TX,78155
78155,1143 Magnoila St Unit A,"Seguin, TX 78155",House,1395,3,2,876.0,Seguin,TX,78155
78155,605 Grayson Ln,"Seguin, TX 78155",House,1625,3,2,1372.0,Seguin,TX,78155
